order_id,date,region,category,channel,quantity,unit_price,discount,revenue,month,month_num,quarter,profit_margin,profit
ORD-01195,2023-06-10,East,Food & Beverage,Wholesale,7,29.71,0.05,197.57,Jun,6,Q2,0.205,40.5
ORD-01196,2023-06-26,North,Clothing,In-Store,8,189.29,0.15,1287.17,Jun,6,Q2,0.29,373.28
ORD-01197,2023-10-12,South,Electronics,Online,5,1150.48,0.15,4889.54,Oct,10,Q4,0.252,1232.16
ORD-01198,2023-03-04,North,Furniture,Online,10,276.25,0.2,2210.0,Mar,3,Q1,0.197,435.37
ORD-01199,2023-05-30,East,Electronics,In-Store,14,805.32,0.05,10710.76,May,5,Q2,0.441,4723.45
ORD-01200,2023-06-03,East,Clothing,Online,14,105.33,0.1,1327.16,Jun,6,Q2,0.191,253.49
ORD-01201,2023-06-05,West,Food & Beverage,Wholesale,5,53.16,0.1,239.22,Jun,6,Q2,0.208,49.76
ORD-01202,2023-02-18,North,Electronics,Online,2,435.0,0.05,826.5,Feb,2,Q1,0.157,129.76
ORD-01203,2023-12-03,North,Food & Beverage,Wholesale,8,5.2,0.0,41.6,Dec,12,Q4,0.388,16.14
ORD-01204,2023-03-25,North,Electronics,Online,14,320.69,0.0,4489.66,Mar,3,Q1,0.305,1369.35
ORD-01205,2023-12-27,West,Electronics,In-Store,2,517.0,0.15,878.9,Dec,12,Q4,0.315,276.85
ORD-01206,2023-06-26,East,Food & Beverage,Online,10,22.36,0.0,223.6,Jun,6,Q2,0.387,86.53
ORD-01207,2023-05-28,South,Clothing,Wholesale,12,162.45,0.15,1656.99,May,5,Q2,0.22,364.54
ORD-01208,2023-04-28,North,Electronics,Online,6,864.59,0.0,5187.54,Apr,4,Q2,0.168,871.51
ORD-01209,2023-12-08,West,Clothing,In-Store,8,73.92,0.1,532.22,Dec,12,Q4,0.169,89.95
ORD-01210,2023-03-04,West,Clothing,In-Store,6,102.39,0.05,583.62,Mar,3,Q1,0.356,207.77
ORD-01211,2023-07-08,South,Food & Beverage,Online,4,10.26,0.1,36.94,Jul,7,Q3,0.315,11.64
ORD-01212,2023-12-26,East,Clothing,Online,13,181.67,0.0,2361.71,Dec,12,Q4,0.172,406.21
ORD-01213,2023-02-18,North,Food & Beverage,Online,4,56.45,0.15,191.93,Feb,2,Q1,0.151,28.98
ORD-01214,2023-11-23,North,Sports,Online,6,392.53,0.05,2237.42,Nov,11,Q4,0.142,317.71
ORD-01215,2023-09-14,West,Clothing,Online,14,176.34,0.0,2468.76,Sep,9,Q3,0.32,790.0
ORD-01216,2023-08-12,East,Sports,Online,13,94.37,0.05,1165.47,Aug,8,Q3,0.1,116.55
ORD-01217,2023-05-21,North,Clothing,Online,4,28.32,0.0,113.28,May,5,Q2,0.106,12.01
ORD-01218,2023-08-03,South,Sports,In-Store,8,244.45,0.0,1955.6,Aug,8,Q3,0.236,461.52
ORD-01219,2023-07-30,East,Electronics,In-Store,9,1108.24,0.0,9974.16,Jul,7,Q3,0.342,3411.16
ORD-01220,2023-11-14,East,Food & Beverage,Online,1,14.75,0.15,12.54,Nov,11,Q4,0.343,4.3
ORD-01221,2023-02-01,West,Furniture,Wholesale,13,85.78,0.05,1059.38,Feb,2,Q1,0.251,265.9
ORD-01222,2023-06-07,West,Clothing,Wholesale,4,164.99,0.05,626.96,Jun,6,Q2,0.342,214.42
ORD-01223,2023-10-12,North,Food & Beverage,In-Store,4,9.22,0.0,36.88,Oct,10,Q4,0.282,10.4
ORD-01224,2023-11-01,West,Food & Beverage,Online,2,27.75,0.0,55.5,Nov,11,Q4,0.442,24.53
ORD-01225,2023-10-13,East,Electronics,Online,6,862.83,0.2,4141.58,Oct,10,Q4,0.157,650.23
ORD-01226,2023-05-24,North,Electronics,In-Store,3,398.64,0.05,1136.12,May,5,Q2,0.31,352.2
ORD-01227,2023-01-19,North,Food & Beverage,In-Store,7,9.62,0.15,57.24,Jan,1,Q1,0.272,15.57
ORD-01228,2023-01-18,East,Food & Beverage,Online,13,47.35,0.0,615.55,Jan,1,Q1,0.168,103.41
ORD-01229,2023-09-14,North,Sports,In-Store,11,263.16,0.0,2894.76,Sep,9,Q3,0.362,1047.9
ORD-01230,2023-03-19,South,Food & Beverage,Online,11,59.37,0.15,555.11,Mar,3,Q1,0.196,108.8
ORD-01231,2023-06-24,South,Sports,Online,5,157.39,0.05,747.6,Jun,6,Q2,0.234,174.94
ORD-01232,2023-07-13,North,Food & Beverage,In-Store,4,8.4,0.0,33.6,Jul,7,Q3,0.231,7.76
ORD-01233,2023-04-23,West,Clothing,In-Store,5,152.18,0.0,760.9,Apr,4,Q2,0.185,140.77
ORD-01234,2023-04-24,South,Electronics,Online,8,697.82,0.1,5024.3,Apr,4,Q2,0.251,1261.1
ORD-01235,2023-08-10,North,Food & Beverage,In-Store,3,16.73,0.0,50.19,Aug,8,Q3,0.266,13.35
ORD-01236,2023-06-15,South,Food & Beverage,Wholesale,14,48.0,0.05,638.4,Jun,6,Q2,0.36,229.82
ORD-01237,2023-11-15,West,Electronics,In-Store,7,363.94,0.0,2547.58,Nov,11,Q4,0.368,937.51
ORD-01238,2023-05-12,East,Clothing,In-Store,14,66.92,0.0,936.88,May,5,Q2,0.155,145.22
ORD-01239,2023-09-21,North,Sports,Online,6,64.24,0.2,308.35,Sep,9,Q3,0.307,94.66
ORD-01240,2023-02-24,North,Furniture,Online,12,407.53,0.0,4890.36,Feb,2,Q1,0.414,2024.61
ORD-01241,2023-12-25,North,Clothing,Online,1,95.41,0.05,90.64,Dec,12,Q4,0.138,12.51
ORD-01242,2023-05-11,North,Furniture,In-Store,13,501.94,0.1,5872.7,May,5,Q2,0.266,1562.14
ORD-01243,2023-10-15,North,Electronics,In-Store,7,894.41,0.0,6260.87,Oct,10,Q4,0.363,2272.7
ORD-01244,2023-09-23,North,Clothing,Online,14,183.1,0.0,2563.4,Sep,9,Q3,0.314,804.91
ORD-01245,2023-06-11,West,Clothing,Online,13,44.79,0.05,553.16,Jun,6,Q2,0.135,74.68
ORD-01246,2023-03-28,East,Electronics,Online,7,207.07,0.0,1449.49,Mar,3,Q1,0.239,346.43
ORD-01247,2023-02-24,West,Food & Beverage,Online,14,6.02,0.0,84.28,Feb,2,Q1,0.278,23.43
ORD-01248,2023-10-15,West,Clothing,Wholesale,12,45.85,0.0,550.2,Oct,10,Q4,0.449,247.04
ORD-01249,2023-06-27,East,Food & Beverage,In-Store,1,41.19,0.05,39.13,Jun,6,Q2,0.163,6.38
ORD-01250,2023-12-15,West,Sports,Online,9,299.17,0.05,2557.9,Dec,12,Q4,0.444,1135.71
ORD-01251,2023-01-08,South,Electronics,In-Store,6,975.83,0.05,5562.23,Jan,1,Q1,0.232,1290.44
ORD-01252,2023-11-17,West,Food & Beverage,In-Store,12,18.4,0.0,220.8,Nov,11,Q4,0.17,37.54
ORD-01253,2023-11-09,North,Furniture,In-Store,2,330.83,0.05,628.58,Nov,11,Q4,0.245,154.0
ORD-01254,2023-09-04,South,Sports,Online,5,208.76,0.2,835.04,Sep,9,Q3,0.315,263.04
ORD-01255,2023-11-19,South,Electronics,Online,13,216.34,0.05,2671.8,Nov,11,Q4,0.175,467.56
ORD-01256,2023-09-12,East,Food & Beverage,Online,11,38.61,0.1,382.24,Sep,9,Q3,0.202,77.21
ORD-01257,2023-11-24,West,Food & Beverage,In-Store,4,59.11,0.05,224.62,Nov,11,Q4,0.399,89.62
ORD-01258,2023-02-23,West,Clothing,In-Store,7,84.95,0.15,505.45,Feb,2,Q1,0.45,227.45
ORD-01259,2023-09-06,South,Electronics,In-Store,8,940.49,0.15,6395.33,Sep,9,Q3,0.211,1349.41
ORD-01260,2023-08-27,West,Food & Beverage,Online,11,32.5,0.0,357.5,Aug,8,Q3,0.152,54.34
ORD-01261,2023-08-17,West,Food & Beverage,Online,14,12.03,0.0,168.42,Aug,8,Q3,0.378,63.66
ORD-01262,2023-03-08,East,Clothing,Online,11,124.8,0.0,1372.8,Mar,3,Q1,0.31,425.57
ORD-01263,2023-02-20,South,Food & Beverage,Wholesale,1,21.49,0.0,21.49,Feb,2,Q1,0.135,2.9
ORD-01264,2023-04-07,North,Clothing,Online,5,26.19,0.0,130.95,Apr,4,Q2,0.431,56.44
ORD-01265,2023-04-02,South,Food & Beverage,Online,3,39.92,0.1,107.78,Apr,4,Q2,0.127,13.69
ORD-01266,2023-09-21,East,Electronics,Wholesale,1,1051.88,0.0,1051.88,Sep,9,Q3,0.319,335.55
ORD-01267,2023-10-18,East,Sports,In-Store,12,157.56,0.05,1796.18,Oct,10,Q4,0.248,445.45
ORD-01268,2023-04-06,East,Clothing,In-Store,3,90.25,0.05,257.21,Apr,4,Q2,0.295,75.88
ORD-01269,2023-03-29,West,Clothing,Online,14,180.38,0.0,2525.32,Mar,3,Q1,0.175,441.93
ORD-01270,2023-03-19,South,Electronics,In-Store,6,1004.29,0.15,5121.88,Mar,3,Q1,0.341,1746.56
ORD-01271,2023-10-15,West,Electronics,Online,14,900.7,0.1,11348.82,Oct,10,Q4,0.436,4948.09
ORD-01272,2023-04-30,West,Furniture,In-Store,7,284.01,0.0,1988.07,Apr,4,Q2,0.26,516.9
ORD-01273,2023-10-29,South,Clothing,Online,8,183.84,0.0,1470.72,Oct,10,Q4,0.283,416.21
ORD-01274,2023-06-14,East,Food & Beverage,Online,13,13.49,0.0,175.37,Jun,6,Q2,0.184,32.27
ORD-01275,2023-07-01,North,Electronics,In-Store,11,808.11,0.1,8000.29,Jul,7,Q3,0.412,3296.12
ORD-01276,2023-08-11,North,Clothing,In-Store,4,25.18,0.0,100.72,Aug,8,Q3,0.44,44.32
ORD-01277,2023-11-07,South,Clothing,In-Store,3,135.87,0.05,387.23,Nov,11,Q4,0.375,145.21
ORD-01278,2023-01-07,South,Electronics,Online,5,441.0,0.1,1984.5,Jan,1,Q1,0.29,575.5
ORD-01279,2023-11-26,East,Electronics,Online,9,622.16,0.0,5599.44,Nov,11,Q4,0.435,2435.76
ORD-01280,2023-09-20,South,Clothing,In-Store,13,82.15,0.15,907.76,Sep,9,Q3,0.154,139.8
ORD-01281,2023-06-10,South,Furniture,In-Store,6,221.66,0.0,1329.96,Jun,6,Q2,0.267,355.1
ORD-01282,2023-05-31,East,Clothing,Wholesale,9,131.96,0.15,1009.49,May,5,Q2,0.288,290.73
ORD-01283,2023-03-26,East,Furniture,In-Store,6,803.22,0.0,4819.32,Mar,3,Q1,0.272,1310.86
ORD-01284,2023-05-27,West,Furniture,Online,2,866.45,0.05,1646.26,May,5,Q2,0.381,627.23
ORD-01285,2023-04-22,South,Electronics,Wholesale,13,351.96,0.0,4575.48,Apr,4,Q2,0.335,1532.79
ORD-01286,2023-02-05,North,Furniture,Online,5,668.25,0.1,3007.12,Feb,2,Q1,0.144,433.03
ORD-01287,2023-10-12,South,Sports,Online,12,275.81,0.05,3144.23,Oct,10,Q4,0.221,694.87
ORD-01288,2023-07-07,North,Furniture,Online,11,361.57,0.0,3977.27,Jul,7,Q3,0.219,871.02
ORD-01289,2023-03-23,North,Food & Beverage,Online,9,6.05,0.05,51.73,Mar,3,Q1,0.298,15.42
ORD-01290,2023-01-02,North,Clothing,In-Store,8,144.16,0.0,1153.28,Jan,1,Q1,0.202,232.96
ORD-01291,2023-10-30,West,Food & Beverage,In-Store,7,57.0,0.05,379.05,Oct,10,Q4,0.141,53.45
ORD-01292,2023-07-16,East,Food & Beverage,In-Store,1,39.77,0.15,33.8,Jul,7,Q3,0.329,11.12
ORD-01293,2023-01-11,East,Furniture,Online,4,436.94,0.0,1747.76,Jan,1,Q1,0.398,695.61
ORD-01294,2023-08-22,West,Sports,Online,12,224.31,0.0,2691.72,Aug,8,Q3,0.426,1146.67
ORD-01295,2023-07-14,East,Electronics,Online,7,359.61,0.0,2517.27,Jul,7,Q3,0.44,1107.6
ORD-01296,2023-04-29,West,Electronics,In-Store,11,938.07,0.05,9802.83,Apr,4,Q2,0.373,3656.46
ORD-01297,2023-01-20,South,Food & Beverage,Online,7,46.05,0.0,322.35,Jan,1,Q1,0.149,48.03
ORD-01298,2023-09-18,West,Food & Beverage,In-Store,6,13.0,0.0,78.0,Sep,9,Q3,0.399,31.12
ORD-01299,2023-10-20,East,Electronics,Online,8,1071.88,0.0,8575.04,Oct,10,Q4,0.24,2058.01
ORD-01300,2023-09-13,East,Clothing,Online,11,68.45,0.0,752.95,Sep,9,Q3,0.355,267.3
ORD-01301,2023-08-10,South,Electronics,In-Store,13,1181.37,0.2,12286.25,Aug,8,Q3,0.286,3513.87
ORD-01302,2023-08-14,West,Clothing,In-Store,6,88.92,0.0,533.52,Aug,8,Q3,0.39,208.07
ORD-01303,2023-02-22,South,Food & Beverage,Online,10,14.78,0.05,140.41,Feb,2,Q1,0.249,34.96
ORD-01304,2023-12-21,North,Furniture,In-Store,3,368.41,0.1,994.71,Dec,12,Q4,0.122,121.35
ORD-01305,2023-12-08,West,Clothing,Wholesale,4,99.23,0.1,357.23,Dec,12,Q4,0.295,105.38
ORD-01306,2023-12-30,South,Clothing,Wholesale,14,32.48,0.0,454.72,Dec,12,Q4,0.16,72.76
ORD-01307,2023-10-07,South,Electronics,In-Store,3,757.13,0.05,2157.82,Oct,10,Q4,0.438,945.13
ORD-01308,2023-03-22,East,Clothing,In-Store,1,127.57,0.15,108.43,Mar,3,Q1,0.284,30.79
ORD-01309,2023-07-21,West,Food & Beverage,Online,10,45.64,0.0,456.4,Jul,7,Q3,0.294,134.18
ORD-01310,2023-06-07,North,Sports,In-Store,5,40.79,0.0,203.95,Jun,6,Q2,0.418,85.25
ORD-01311,2023-04-30,North,Food & Beverage,Online,1,34.77,0.0,34.77,Apr,4,Q2,0.319,11.09
ORD-01312,2023-02-28,West,Electronics,Wholesale,1,205.55,0.0,205.55,Feb,2,Q1,0.206,42.34
ORD-01313,2023-08-03,West,Sports,Online,2,289.42,0.0,578.84,Aug,8,Q3,0.204,118.08
ORD-01314,2023-05-08,South,Food & Beverage,Online,13,8.07,0.1,94.42,May,5,Q2,0.276,26.06
ORD-01315,2023-08-12,East,Food & Beverage,In-Store,4,55.15,0.0,220.6,Aug,8,Q3,0.403,88.9
ORD-01316,2023-07-28,East,Furniture,Online,6,655.71,0.05,3737.55,Jul,7,Q3,0.378,1412.79
ORD-01317,2023-04-25,East,Clothing,Online,8,111.33,0.05,846.11,Apr,4,Q2,0.437,369.75
ORD-01318,2023-07-28,West,Clothing,In-Store,13,99.47,0.0,1293.11,Jul,7,Q3,0.125,161.64
ORD-01319,2023-01-14,East,Electronics,In-Store,3,287.21,0.1,775.47,Jan,1,Q1,0.194,150.44
ORD-01320,2023-01-09,South,Electronics,In-Store,1,455.55,0.0,455.55,Jan,1,Q1,0.128,58.31
ORD-01321,2023-02-09,West,Electronics,Online,3,1062.41,0.15,2709.15,Feb,2,Q1,0.363,983.42
ORD-01322,2023-08-25,West,Furniture,In-Store,12,821.65,0.0,9859.8,Aug,8,Q3,0.149,1469.11
ORD-01323,2023-10-08,East,Food & Beverage,Online,3,5.04,0.05,14.36,Oct,10,Q4,0.135,1.94
ORD-01324,2023-12-25,North,Furniture,Online,5,567.19,0.1,2552.36,Dec,12,Q4,0.297,758.05
ORD-01325,2023-07-20,North,Electronics,In-Store,11,905.27,0.0,9957.97,Jul,7,Q3,0.244,2429.74
ORD-01326,2023-09-03,South,Sports,In-Store,12,258.94,0.0,3107.28,Sep,9,Q3,0.35,1087.55
ORD-01327,2023-10-05,East,Sports,Online,12,60.22,0.1,650.38,Oct,10,Q4,0.27,175.6
ORD-01328,2023-08-23,East,Food & Beverage,In-Store,4,16.97,0.0,67.88,Aug,8,Q3,0.249,16.9
ORD-01329,2023-01-04,West,Sports,Online,13,122.63,0.15,1355.06,Jan,1,Q1,0.249,337.41
ORD-01330,2023-06-03,West,Furniture,Online,4,762.01,0.2,2438.43,Jun,6,Q2,0.405,987.56
ORD-01331,2023-01-29,East,Sports,Online,9,201.38,0.0,1812.42,Jan,1,Q1,0.238,431.36
ORD-01332,2023-04-19,West,Electronics,Wholesale,7,661.17,0.0,4628.19,Apr,4,Q2,0.217,1004.32
ORD-01333,2023-04-08,East,Clothing,In-Store,4,188.28,0.0,753.12,Apr,4,Q2,0.218,164.18
ORD-01334,2023-08-03,South,Electronics,In-Store,3,818.94,0.0,2456.82,Aug,8,Q3,0.169,415.2
ORD-01335,2023-10-20,West,Electronics,In-Store,6,1093.6,0.1,5905.44,Oct,10,Q4,0.401,2368.08
ORD-01336,2023-03-16,East,Electronics,In-Store,3,629.33,0.1,1699.19,Mar,3,Q1,0.151,256.58
ORD-01337,2023-11-22,West,Food & Beverage,Online,6,13.22,0.0,79.32,Nov,11,Q4,0.418,33.16
ORD-01338,2023-05-26,South,Food & Beverage,Online,11,56.15,0.0,617.65,May,5,Q2,0.199,122.91
ORD-01339,2023-05-08,West,Furniture,Online,13,456.14,0.0,5929.82,May,5,Q2,0.415,2460.88
ORD-01340,2023-12-07,East,Electronics,In-Store,11,340.71,0.0,3747.81,Dec,12,Q4,0.377,1412.92
ORD-01341,2023-02-11,West,Food & Beverage,Wholesale,13,21.63,0.1,253.07,Feb,2,Q1,0.304,76.93
ORD-01342,2023-12-22,West,Food & Beverage,Online,13,7.79,0.0,101.27,Dec,12,Q4,0.334,33.82
ORD-01343,2023-02-10,East,Clothing,Online,12,104.29,0.1,1126.33,Feb,2,Q1,0.214,241.03
ORD-01344,2023-02-03,North,Food & Beverage,Online,9,51.92,0.05,443.92,Feb,2,Q1,0.301,133.62
ORD-01345,2023-01-17,West,Clothing,In-Store,6,188.04,0.1,1015.42,Jan,1,Q1,0.202,205.11
ORD-01346,2023-06-14,West,Clothing,Online,12,187.87,0.0,2254.44,Jun,6,Q2,0.241,543.32
ORD-01347,2023-06-02,South,Sports,Online,4,76.34,0.05,290.09,Jun,6,Q2,0.368,106.75
ORD-01348,2023-03-17,North,Clothing,In-Store,5,88.77,0.05,421.66,Mar,3,Q1,0.185,78.01
ORD-01349,2023-03-28,South,Furniture,In-Store,13,103.15,0.1,1206.86,Mar,3,Q1,0.394,475.5
ORD-01350,2023-04-27,East,Sports,Online,6,346.41,0.0,2078.46,Apr,4,Q2,0.232,482.2
ORD-01351,2023-12-28,East,Food & Beverage,Online,11,24.73,0.0,272.03,Dec,12,Q4,0.286,77.8
ORD-01352,2023-12-08,South,Electronics,In-Store,3,812.67,0.05,2316.11,Dec,12,Q4,0.43,995.93
ORD-01353,2023-01-27,West,Electronics,Online,8,900.64,0.0,7205.12,Jan,1,Q1,0.338,2435.33
ORD-01354,2023-11-09,North,Electronics,Wholesale,4,601.34,0.0,2405.36,Nov,11,Q4,0.326,784.15
ORD-01355,2023-10-14,South,Food & Beverage,In-Store,8,21.85,0.2,139.84,Oct,10,Q4,0.349,48.8
ORD-01356,2023-05-14,South,Clothing,Online,10,193.2,0.0,1932.0,May,5,Q2,0.421,813.37
ORD-01357,2023-08-07,East,Electronics,Online,10,1162.71,0.0,11627.1,Aug,8,Q3,0.187,2174.27
ORD-01358,2023-06-17,West,Sports,Online,3,137.09,0.0,411.27,Jun,6,Q2,0.315,129.55
ORD-01359,2023-04-08,North,Furniture,Online,10,473.29,0.05,4496.26,Apr,4,Q2,0.24,1079.1
ORD-01360,2023-09-25,South,Electronics,Wholesale,7,1171.49,0.0,8200.43,Sep,9,Q3,0.104,852.84
ORD-01361,2023-08-25,North,Furniture,In-Store,11,83.99,0.05,877.7,Aug,8,Q3,0.144,126.39
ORD-01362,2023-11-05,North,Food & Beverage,Online,13,27.7,0.0,360.1,Nov,11,Q4,0.214,77.06
ORD-01363,2023-06-22,South,Electronics,Online,12,255.48,0.0,3065.76,Jun,6,Q2,0.298,913.6
ORD-01364,2023-07-09,North,Clothing,Online,9,111.65,0.1,904.36,Jul,7,Q3,0.409,369.88
ORD-01365,2023-05-02,East,Food & Beverage,Online,4,6.36,0.0,25.44,May,5,Q2,0.377,9.59
ORD-01366,2023-02-15,West,Furniture,In-Store,8,413.66,0.2,2647.42,Feb,2,Q1,0.294,778.34
ORD-01367,2023-03-05,West,Furniture,Online,3,260.97,0.0,782.91,Mar,3,Q1,0.126,98.65
ORD-01368,2023-05-10,West,Clothing,Wholesale,7,116.0,0.0,812.0,May,5,Q2,0.2,162.4
ORD-01369,2023-11-06,East,Electronics,Online,3,1195.79,0.0,3587.37,Nov,11,Q4,0.228,817.92
ORD-01370,2023-12-29,East,Electronics,In-Store,12,990.56,0.0,11886.72,Dec,12,Q4,0.318,3779.98
ORD-01371,2023-07-12,East,Clothing,Wholesale,7,172.22,0.2,964.43,Jul,7,Q3,0.123,118.62
ORD-01372,2023-11-03,West,Electronics,Online,14,817.03,0.15,9722.66,Nov,11,Q4,0.286,2780.68
ORD-01373,2023-06-30,North,Electronics,Online,11,193.64,0.0,2130.04,Jun,6,Q2,0.416,886.1
ORD-01374,2023-10-19,East,Food & Beverage,Online,10,16.37,0.05,155.52,Oct,10,Q4,0.347,53.97
ORD-01375,2023-10-09,South,Sports,Online,10,372.27,0.05,3536.56,Oct,10,Q4,0.379,1340.36
ORD-01376,2023-01-29,East,Food & Beverage,Wholesale,11,25.14,0.0,276.54,Jan,1,Q1,0.339,93.75
ORD-01377,2023-05-29,South,Sports,Wholesale,11,68.35,0.0,751.85,May,5,Q2,0.172,129.32
ORD-01378,2023-09-24,West,Electronics,Wholesale,6,887.53,0.15,4526.4,Sep,9,Q3,0.139,629.17
ORD-01379,2023-10-23,South,Sports,In-Store,2,140.8,0.2,225.28,Oct,10,Q4,0.39,87.86
ORD-01380,2023-01-11,East,Electronics,Online,11,432.3,0.2,3804.24,Jan,1,Q1,0.343,1304.85
ORD-01381,2023-06-13,East,Sports,Wholesale,3,399.25,0.1,1077.98,Jun,6,Q2,0.301,324.47
ORD-01382,2023-04-23,North,Sports,Wholesale,6,347.51,0.05,1980.81,Apr,4,Q2,0.166,328.81
ORD-01383,2023-07-06,West,Food & Beverage,Online,14,27.44,0.0,384.16,Jul,7,Q3,0.311,119.47
ORD-01384,2023-10-22,South,Sports,Online,4,392.7,0.0,1570.8,Oct,10,Q4,0.111,174.36
ORD-01385,2023-08-20,West,Furniture,In-Store,6,613.09,0.0,3678.54,Aug,8,Q3,0.142,522.35
ORD-01386,2023-08-15,East,Clothing,Online,1,153.56,0.05,145.88,Aug,8,Q3,0.209,30.49
ORD-01387,2023-11-06,North,Clothing,Online,10,25.67,0.1,231.03,Nov,11,Q4,0.255,58.91
ORD-01388,2023-04-08,East,Furniture,Wholesale,12,179.72,0.1,1940.98,Apr,4,Q2,0.142,275.62
ORD-01389,2023-02-24,East,Electronics,Wholesale,1,814.74,0.15,692.53,Feb,2,Q1,0.142,98.34
ORD-01390,2023-04-21,East,Food & Beverage,Online,3,54.45,0.15,138.85,Apr,4,Q2,0.354,49.15
ORD-01391,2023-06-01,South,Sports,Online,8,260.79,0.2,1669.06,Jun,6,Q2,0.299,499.05
ORD-01392,2023-09-03,East,Electronics,In-Store,8,290.73,0.0,2325.84,Sep,9,Q3,0.287,667.52
ORD-01393,2023-03-10,West,Food & Beverage,In-Store,11,11.37,0.1,112.56,Mar,3,Q1,0.258,29.04
ORD-01394,2023-11-08,West,Sports,Online,4,342.35,0.05,1300.93,Nov,11,Q4,0.442,575.01
ORD-01395,2023-10-16,North,Sports,In-Store,6,81.54,0.0,489.24,Oct,10,Q4,0.117,57.24
ORD-01396,2023-09-07,West,Sports,Wholesale,8,222.49,0.2,1423.94,Sep,9,Q3,0.163,232.1
ORD-01397,2023-02-05,East,Furniture,Wholesale,7,110.43,0.15,657.06,Feb,2,Q1,0.327,214.86
ORD-01398,2023-08-27,East,Sports,Online,11,59.85,0.0,658.35,Aug,8,Q3,0.148,97.44
ORD-01399,2023-05-28,West,Food & Beverage,Online,7,41.98,0.0,293.86,May,5,Q2,0.306,89.92
ORD-01400,2023-08-15,North,Electronics,Wholesale,13,873.64,0.05,10789.45,Aug,8,Q3,0.299,3226.05
ORD-01401,2023-09-01,North,Furniture,Online,4,360.0,0.05,1368.0,Sep,9,Q3,0.44,601.92
ORD-01402,2023-12-03,West,Food & Beverage,In-Store,9,16.86,0.15,128.98,Dec,12,Q4,0.409,52.75
ORD-01403,2023-12-31,South,Electronics,Online,12,1004.4,0.0,12052.8,Dec,12,Q4,0.431,5194.76
ORD-01404,2023-07-20,South,Food & Beverage,Online,10,16.94,0.0,169.4,Jul,7,Q3,0.14,23.72
ORD-01405,2023-06-03,South,Food & Beverage,Online,6,34.81,0.0,208.86,Jun,6,Q2,0.404,84.38
ORD-01406,2023-03-14,South,Electronics,Online,14,1166.62,0.0,16332.68,Mar,3,Q1,0.145,2368.24
ORD-01407,2023-07-20,West,Furniture,Wholesale,12,201.24,0.0,2414.88,Jul,7,Q3,0.322,777.59
ORD-01408,2023-10-23,North,Food & Beverage,Online,11,56.75,0.15,530.61,Oct,10,Q4,0.352,186.77
ORD-01409,2023-01-17,East,Furniture,Wholesale,3,229.97,0.0,689.91,Jan,1,Q1,0.156,107.63
ORD-01410,2023-05-09,East,Electronics,Wholesale,5,745.82,0.0,3729.1,May,5,Q2,0.321,1197.04
ORD-01411,2023-08-05,West,Electronics,Online,5,545.86,0.0,2729.3,Aug,8,Q3,0.118,322.06
ORD-01412,2023-03-02,East,Clothing,In-Store,14,193.69,0.0,2711.66,Mar,3,Q1,0.203,550.47
ORD-01413,2023-04-14,South,Sports,Online,5,131.21,0.1,590.45,Apr,4,Q2,0.422,249.17
ORD-01414,2023-02-11,North,Electronics,In-Store,8,569.64,0.05,4329.26,Feb,2,Q1,0.16,692.68
ORD-01415,2023-01-25,West,Food & Beverage,In-Store,9,59.06,0.1,478.39,Jan,1,Q1,0.123,58.84
ORD-01416,2023-02-08,North,Electronics,Online,13,713.29,0.0,9272.77,Feb,2,Q1,0.255,2364.56
ORD-01417,2023-10-18,West,Clothing,Online,9,110.47,0.0,994.23,Oct,10,Q4,0.398,395.7
ORD-01418,2023-05-11,West,Food & Beverage,In-Store,13,19.18,0.0,249.34,May,5,Q2,0.127,31.67
ORD-01419,2023-08-17,West,Food & Beverage,Wholesale,6,43.57,0.0,261.42,Aug,8,Q3,0.224,58.56
ORD-01420,2023-04-18,West,Electronics,Online,6,165.09,0.1,891.49,Apr,4,Q2,0.415,369.97
ORD-01421,2023-06-21,North,Clothing,In-Store,9,28.91,0.0,260.19,Jun,6,Q2,0.141,36.69
ORD-01422,2023-04-12,East,Electronics,Online,4,779.33,0.05,2961.45,Apr,4,Q2,0.209,618.94
ORD-01423,2023-12-20,West,Furniture,In-Store,6,360.17,0.0,2161.02,Dec,12,Q4,0.372,803.9
ORD-01424,2023-01-12,South,Food & Beverage,Online,4,57.43,0.05,218.23,Jan,1,Q1,0.29,63.29
ORD-01425,2023-10-02,West,Electronics,In-Store,11,1098.35,0.15,10269.57,Oct,10,Q4,0.391,4015.4
ORD-01426,2023-04-11,North,Clothing,Online,1,148.47,0.05,141.05,Apr,4,Q2,0.139,19.61
ORD-01427,2023-02-13,West,Clothing,In-Store,7,167.27,0.05,1112.35,Feb,2,Q1,0.422,469.41
ORD-01428,2023-11-01,South,Sports,In-Store,14,276.91,0.2,3101.39,Nov,11,Q4,0.427,1324.29
ORD-01429,2023-01-17,North,Sports,In-Store,10,76.47,0.05,726.46,Jan,1,Q1,0.154,111.87
ORD-01430,2023-11-26,West,Electronics,In-Store,11,953.82,0.0,10492.02,Nov,11,Q4,0.112,1175.11
ORD-01431,2023-02-26,South,Food & Beverage,In-Store,12,16.56,0.0,198.72,Feb,2,Q1,0.446,88.63
ORD-01432,2023-11-07,North,Clothing,Wholesale,6,78.22,0.1,422.39,Nov,11,Q4,0.269,113.62
